task_name,instance_num,job_name,task_type,status,start_time,end_time,plan_cpu,plan_mem
R30_29,1.0,j_3718,1,Terminated,299194,299218,50.0,0.2
R32_31,1.0,j_3718,1,Terminated,299194,299215,50.0,0.2
M1,1.0,j_3718,1,Terminated,299194,299230,50.0,0.2
M9,838.0,j_3718,1,Terminated,299194,299222,50.0,0.2
M2,1.0,j_3718,1,Terminated,299194,299205,50.0,0.2
M24,509.0,j_3718,1,Terminated,299194,299205,50.0,0.2
R7_6,1.0,j_3718,1,Terminated,299194,299292,50.0,0.2
R14_13,1.0,j_3718,1,Terminated,299194,299219,50.0,0.2
R23_22,1.0,j_3718,1,Terminated,299194,299216,50.0,0.2
R27_10,1.0,j_3718,1,Terminated,299194,299548,50.0,0.2
R28_22,1.0,j_3718,1,Terminated,299194,299224,50.0,0.2
M20,874.0,j_3718,1,Terminated,299194,299206,50.0,0.2
M3,1240.0,j_3718,1,Terminated,299194,299228,50.0,0.39
R8_6,1.0,j_3718,1,Terminated,299194,299292,50.0,0.2
M31,541.0,j_3718,1,Terminated,299194,299209,50.0,0.2
M13,838.0,j_3718,1,Terminated,299194,299206,50.0,0.2
R15_13,1.0,j_3718,1,Terminated,299194,299213,50.0,0.2
R5_4,1.0,j_3718,1,Terminated,299194,299504,50.0,0.2
M10,838.0,j_3718,1,Terminated,299194,299314,50.0,0.2
M4,516.0,j_3718,1,Terminated,299194,299207,50.0,0.2
R21_20,1.0,j_3718,1,Terminated,299194,299220,50.0,0.2
M17,368.0,j_3718,1,Terminated,299194,299207,50.0,0.2
M6,874.0,j_3718,1,Terminated,299194,299282,50.0,0.2
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_3723,6,Terminated,668581,668603,10.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_3723,6,Terminated,668581,668658,5.0,0.03
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,7.0,j_3723,6,Terminated,668581,668616,30.0,0.05
M3,1.0,j_3724,1,Terminated,486595,486600,100.0,0.3
M1,8.0,j_3724,1,Terminated,486595,486599,100.0,0.3
R5_4,1.0,j_3724,1,Terminated,486608,486612,100.0,0.39
J4_2_3,1.0,j_3724,1,Terminated,486604,486608,100.0,0.59
R2_1,1.0,j_3724,1,Terminated,486600,486604,100.0,0.49
M1,1.0,j_3727,1,Terminated,614016,614016,100.0,0.3
R2_1,1.0,j_3727,1,Terminated,614016,614016,100.0,0.39
M1,288.0,j_3728,1,Terminated,297077,297085,50.0,0.59
MergeTask,2.0,j_3734,1,Terminated,264849,264854,100.0,0.1
M1,3.0,j_3741,1,Terminated,609494,609560,100.0,0.68
M1,1.0,j_3745,1,Terminated,401941,401981,100.0,0.3
J2_1,1.0,j_3745,1,Terminated,401941,401998,100.0,0.49
M1,1.0,j_3746,1,Terminated,445808,445810,50.0,0.2
M1,1.0,j_3751,1,Terminated,691171,691174,50.0,0.2
M1,1.0,j_3757,1,Terminated,669959,669959,100.0,0.3
R2_1,1.0,j_3757,1,Terminated,669959,669959,100.0,0.39
R4_3,1.0,j_3758,1,Terminated,447913,447917,100.0,0.49
R2_1,1.0,j_3758,1,Terminated,447919,447923,100.0,0.39
R5_4,1.0,j_3758,1,Terminated,447918,447921,100.0,0.39
R1_3,1.0,j_3758,1,Terminated,447913,447918,100.0,0.49
M6_2_5,9.0,j_3758,1,Terminated,447923,447929,100.0,0.2
M3,1.0,j_3758,1,Terminated,447908,447913,100.0,0.3
M2,3.0,j_3759,1,Terminated,486091,486101,100.0,0.3
M1,1.0,j_3759,1,Terminated,486091,486099,100.0,0.3
J3_1_2,5.0,j_3759,1,Terminated,486091,486123,100.0,0.69
R15_14,9.0,j_3761,1,Terminated,297303,297315,100.0,0.49
M12_5,3.0,j_3761,1,Terminated,297303,297315,100.0,0.3
R19_18,13.0,j_3761,1,Terminated,297303,297316,100.0,0.49
R16_15,9.0,j_3761,1,Terminated,297303,297315,100.0,0.49
R14_13,9.0,j_3761,1,Terminated,297303,297315,100.0,0.49
M9,1.0,j_3761,1,Terminated,297303,297304,100.0,0.3
R17_16,9.0,j_3761,1,Terminated,297303,297315,100.0,0.49
M2,1.0,j_3761,1,Terminated,297303,297303,100.0,0.3
R3_2,1.0,j_3761,1,Terminated,297303,297304,100.0,0.39
M10,1.0,j_3761,1,Terminated,297303,297304,100.0,0.3
R5_4,1.0,j_3761,1,Terminated,297303,297304,100.0,0.39
R11_10,1.0,j_3761,1,Terminated,297303,297304,100.0,0.49
R21_20,1.0,j_3761,1,Terminated,297303,297316,100.0,0.39
R20_19,13.0,j_3761,1,Terminated,297303,297316,100.0,0.49
R1_12,3.0,j_3761,1,Terminated,297303,297315,100.0,0.49
J13_3_5_7_8_9_11_12,9.0,j_3761,1,Terminated,297303,297315,100.0,0.59
R7_6,1.0,j_3761,1,Terminated,297303,297304,100.0,0.39
J18_1_17,13.0,j_3761,1,Terminated,297303,297316,100.0,0.59
M6,1.0,j_3761,1,Terminated,297303,297304,100.0,0.3
M4,1.0,j_3761,1,Terminated,297303,297303,100.0,0.3
M8,1.0,j_3761,1,Terminated,297303,297304,100.0,0.3
M1,1.0,j_3764,1,Terminated,415802,415802,100.0,0.2
R3_2,1.0,j_3769,1,Terminated,109542,109549,50.0,0.2
M1,2.0,j_3769,1,Terminated,109542,109546,50.0,0.3
R2_1,1.0,j_3769,1,Terminated,109542,109549,50.0,0.2
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_3771,6,Terminated,399242,399519,30.0,0.05
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_3771,6,Terminated,399242,399253,10.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_3771,6,Terminated,399242,399524,5.0,0.03
M1,1.0,j_3772,1,Terminated,374395,374398,100.0,0.3
R2_1,1.0,j_3772,1,Terminated,374399,374404,100.0,0.39
J2_1,19.0,j_3773,1,Terminated,323134,323262,100.0,0.59
R3_2,19.0,j_3773,1,Terminated,323134,323294,100.0,0.39
M1,24.0,j_3773,1,Terminated,323134,323182,100.0,0.3
M1,1.0,j_3777,1,Terminated,185132,185134,100.0,0.2
R4_3,1.0,j_3780,1,Terminated,98378,98382,100.0,0.39
R2_1,1.0,j_3780,1,Terminated,98357,98360,100.0,0.39
M3_2,1.0,j_3780,1,Terminated,98360,98378,100.0,0.35
M1,1.0,j_3780,1,Terminated,98354,98357,100.0,0.3
R4_3,1.0,j_3785,1,Terminated,195061,195278,100.0,0.44
R2_1,1.0,j_3785,1,Terminated,195006,195029,100.0,0.39
M3_2,3.0,j_3785,1,Terminated,195030,195061,100.0,0.35
M1,1.0,j_3785,1,Terminated,195002,195006,100.0,0.3
M1,1.0,j_3787,1,Terminated,244875,244895,50.0,0.2
R3_2,1.0,j_3787,1,Terminated,244875,244896,50.0,0.2
J2_1,1.0,j_3787,1,Terminated,244875,244896,50.0,0.2
M3_2,1.0,j_3791,1,Terminated,544717,544730,100.0,0.35
R2_1,1.0,j_3791,1,Terminated,544717,544718,100.0,0.39
M1,1.0,j_3791,1,Terminated,544717,544718,100.0,0.3
R4_3,1.0,j_3791,1,Terminated,544717,544730,100.0,0.39
M1,1.0,j_3797,1,Terminated,269123,269127,50.0,0.3
R2_1,1.0,j_3804,1,Terminated,662973,662977,100.0,0.39
R5_4,1.0,j_3804,1,Terminated,662973,662984,100.0,0.39
R4_3,5.0,j_3804,1,Terminated,662973,662984,100.0,0.49
M3_2,5.0,j_3804,1,Terminated,662973,662984,100.0,0.3
M1,1.0,j_3804,1,Terminated,662973,662977,100.0,0.3
M1,1.0,j_3805,1,Terminated,374943,374955,50.0,0.39
J4_1_3,1.0,j_3806,1,Terminated,588981,588992,50.0,0.2
R3_2,1.0,j_3806,1,Terminated,588981,588987,50.0,0.2
R5_4,1.0,j_3806,1,Terminated,588981,588995,50.0,0.2
M2,1.0,j_3806,1,Terminated,588981,588984,50.0,0.2
M1,154.0,j_3806,1,Terminated,588981,588989,50.0,0.39
M1,1.0,j_3807,1,Terminated,445535,445536,100.0,0.2
R5_4,1.0,j_3808,1,Terminated,641016,641016,100.0,0.39
M3,1.0,j_3808,1,Terminated,641016,641016,100.0,0.3
R2_1,1.0,j_3808,1,Terminated,641016,641017,100.0,0.39
M6_2_5,3.0,j_3808,1,Terminated,641016,641018,100.0,0.2
R4_3,1.0,j_3808,1,Terminated,641016,641016,100.0,0.49
M1,1.0,j_3808,1,Terminated,641016,641017,100.0,0.3
M1,1.0,j_3809,1,Terminated,154771,154772,100.0,0.3
R2_1,1.0,j_3809,1,Terminated,154771,154773,100.0,0.39
M1,796.0,j_3810,1,Terminated,322745,322814,100.0,0.2
R2_1,1.0,j_3811,1,Terminated,641343,641344,100.0,0.39
R5_4,1.0,j_3811,1,Terminated,641343,641370,100.0,0.49
M1,1.0,j_3811,1,Terminated,641343,641344,100.0,0.3
R4_3,11.0,j_3811,1,Terminated,641343,641370,100.0,0.49
R6_5,1.0,j_3811,1,Terminated,641343,641370,100.0,0.39
M3_2,11.0,j_3811,1,Terminated,641343,641370,100.0,0.3
M1,1.0,j_3815,1,Terminated,184669,184670,100.0,0.2
M1,16.0,j_3816,1,Terminated,490813,490954,50.0,0.39
R2_1,1.0,j_3817,1,Terminated,179146,179148,100.0,0.39
M3_2,3.0,j_3817,1,Terminated,179146,179160,100.0,0.3
R4_3,3.0,j_3817,1,Terminated,179146,179160,100.0,0.49
M1,1.0,j_3817,1,Terminated,179146,179148,100.0,0.3
R5_4,1.0,j_3817,1,Terminated,179146,179160,100.0,0.39
M3,11.0,j_3820,1,Terminated,93105,93244,50.0,0.49
R2_1,99.0,j_3820,1,Terminated,93105,93974,50.0,0.49
J4_2_3,135.0,j_3820,1,Terminated,93105,94062,50.0,0.39
M1,332.0,j_3820,1,Terminated,93105,93798,50.0,0.59
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_3826,10,Terminated,678555,678560,100.0,0.1
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_3828,6,Terminated,411242,411634,30.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_3828,6,Terminated,411243,411637,5.0,0.03
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_3828,6,Terminated,411243,411629,10.0,0.05
M1,1550.0,j_3829,1,Terminated,280323,280350,50.0,0.3
R3_2,1.0,j_3829,1,Terminated,280322,280366,50.0,0.2
R2_1,1.0,j_3829,1,Terminated,280322,280359,50.0,0.2
MergeTask,1.0,j_3830,1,Terminated,179556,179559,100.0,0.1
R3_2,1.0,j_3838,1,Terminated,432019,432025,50.0,0.2
M2,1.0,j_3838,1,Terminated,432019,432022,50.0,0.2
R5_4,1.0,j_3838,1,Terminated,432019,432042,50.0,0.2
J4_1_3,1.0,j_3838,1,Terminated,432019,432039,50.0,0.2
M1,42.0,j_3838,1,Terminated,432019,432034,50.0,0.39
MergeTask,299.0,j_3842,1,Terminated,119337,119388,100.0,0.1
M1,1.0,j_3846,1,Terminated,673290,673302,50.0,0.16
R2_1,1.0,j_3846,1,Terminated,673290,673303,50.0,0.16
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_3848,6,Terminated,547016,547105,5.0,0.03
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_3848,6,Terminated,547016,547016,,
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,46.0,j_3848,6,Terminated,547016,547016,,
R3_2,1.0,j_3849,1,Terminated,318930,318931,100.0,0.39
M1,1.0,j_3849,1,Terminated,318930,318930,100.0,0.3
R2_1,1.0,j_3849,1,Terminated,318930,318931,100.0,0.49
M1,1.0,j_3865,1,Terminated,531270,531271,100.0,0.2
M1,1.0,j_3868,1,Terminated,485252,485255,100.0,0.49
R2_1,16.0,j_3868,1,Terminated,485252,485255,100.0,0.39
M1,1.0,j_3869,1,Terminated,547209,547260,100.0,0.2
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_3871,6,Terminated,531362,531374,10.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_3871,6,Terminated,531362,531747,5.0,0.03
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,107.0,j_3871,6,Terminated,531362,531431,30.0,0.05
M1,162.0,j_3872,1,Terminated,415859,415894,50.0,0.39
J4_2_3,1.0,j_3872,1,Terminated,415858,415900,50.0,0.2
R2_1,1.0,j_3872,1,Terminated,415858,415898,50.0,0.2
M3,1.0,j_3872,1,Terminated,415858,415862,50.0,0.2
R2_1,1.0,j_3875,1,Terminated,593291,593294,100.0,0.39
M1,1.0,j_3875,1,Terminated,593291,593294,100.0,0.3
MergeTask,1.0,j_3883,1,Terminated,268100,268103,100.0,0.1
M1,3.0,j_3884,1,Terminated,510403,510406,100.0,0.2
M1,1.0,j_3886,1,Terminated,417631,417631,100.0,0.2
M1,1.0,j_3891,1,Terminated,366969,366974,50.0,0.2
M2,272.0,j_3891,1,Terminated,366969,367003,50.0,0.39
R8_5_7,1.0,j_3891,1,Terminated,366969,367341,50.0,0.2
R7_6,1.0,j_3891,1,Terminated,366969,367139,50.0,0.39
R4_6,1.0,j_3891,1,Terminated,366969,367114,50.0,0.39
J5_1_3_4,7.0,j_3891,1,Terminated,366969,367316,50.0,0.39
M6,3.0,j_3891,1,Terminated,366969,367014,50.0,0.39
R3_2,15.0,j_3891,1,Terminated,366969,367170,50.0,0.49
R3_2,1.0,j_3894,1,Terminated,212159,212165,100.0,0.39
M1,6.0,j_3894,1,Terminated,212159,212165,100.0,0.3
R2_1,3.0,j_3894,1,Terminated,212159,212165,100.0,0.49
R2_1,1.0,j_3896,1,Terminated,582466,582467,100.0,0.39
M1,6.0,j_3896,1,Terminated,582466,582467,100.0,0.3
task_LTM1MDg2NzQ2MzE3ODcwMzc0NTM=,10.0,j_3898,8,Terminated,156944,157050,200.0,0.08
task_LTM1MDg2NzQ2MzE3ODcwMzc0NTU=,6.0,j_3898,8,Terminated,156944,156976,200.0,0.08
task_ODYzMjgxNTM3NDQ2NzUwMjQxMg==,1000.0,j_3898,8,Terminated,156944,157125,200.0,2.35
task_ODYzMjgxNjM3NDU5NTUwMjc5MA==,1000.0,j_3898,8,Terminated,156944,157202,200.0,2.35
task_LTM1MDg2NzQ2MzE3ODcwMzc0NTQ=,7458.0,j_3898,8,Terminated,156946,157028,200.0,0.08
J3_1_2,1.0,j_3900,1,Terminated,237306,237338,100.0,0.49
M2,1.0,j_3900,1,Terminated,237295,237300,100.0,0.3
M1,15.0,j_3900,1,Terminated,237295,237306,100.0,0.3
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,136.0,j_3905,6,Terminated,637058,637103,30.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_3905,6,Terminated,637058,637106,5.0,0.03
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_3905,6,Terminated,637058,637061,10.0,0.05
J3_1_2,1.0,j_3907,1,Terminated,361618,361624,100.0,0.59
R4_3,1.0,j_3907,1,Terminated,361625,361629,100.0,0.49
M1,1.0,j_3907,1,Terminated,361614,361618,100.0,0.3
R5_4,1.0,j_3907,1,Terminated,361629,361633,100.0,0.39
M2,1.0,j_3907,1,Terminated,361614,361618,100.0,0.3
R7_6,1.0,j_3907,1,Terminated,361637,361642,100.0,0.39
M6_5,1.0,j_3907,1,Terminated,361633,361637,100.0,0.3
M1,1.0,j_3912,1,Terminated,175272,175272,100.0,0.3
R2_1,1.0,j_3912,1,Terminated,175272,175272,100.0,0.39
M1,1.0,j_3917,1,Terminated,416647,416647,100.0,0.2
M1,1.0,j_3919,1,Terminated,414813,414816,100.0,0.39
M1,1.0,j_3920,1,Terminated,351776,351780,50.0,0.2
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,4.0,j_3924,10,Terminated,161762,161779,100.0,0.1
R2_1,25.0,j_3926,1,Terminated,284496,284799,50.0,0.39
M1,46.0,j_3926,1,Terminated,284496,284787,50.0,0.39
M1,13.0,j_3927,1,Terminated,391876,391884,50.0,0.39
R2_1,13.0,j_3927,1,Terminated,391876,391884,50.0,0.2
J3_1_2,3.0,j_3928,1,Terminated,611355,611355,100.0,0.49
M1,1.0,j_3928,1,Terminated,611355,611355,100.0,0.3
M2,1.0,j_3928,1,Terminated,611355,611355,100.0,0.3
M1,7.0,j_3934,1,Terminated,471834,471835,100.0,0.3
R2_1,3.0,j_3934,1,Terminated,471834,471835,100.0,0.39
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_3937,10,Terminated,136959,136972,100.0,0.1
MergeTask,25.0,j_3939,1,Terminated,93602,93628,100.0,0.1
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_3942,6,Terminated,417722,417728,30.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_3942,6,Terminated,417722,417731,5.0,0.03
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_3942,6,Terminated,417722,417725,10.0,0.05
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_3946,10,Terminated,667984,668360,75.0,0.1
M1,1.0,j_3948,1,Terminated,476380,476381,100.0,0.3
R3_2,1.0,j_3948,1,Terminated,476380,476381,100.0,0.49
J4_1_3,3.0,j_3948,1,Terminated,476380,476381,100.0,0.49
M2,1.0,j_3948,1,Terminated,476380,476381,100.0,0.3
M1,1.0,j_3951,1,Terminated,273983,273987,100.0,0.2
task_NzkwNTc4MjA2ODI2MzE3NzU4MQ==,1.0,j_3952,11,Terminated,582820,584005,300.0,0.19
task_NDg2ODM2NDIyMDczNDQ4NzMzOA==,1.0,j_3952,11,Terminated,582820,584005,700.0,0.19
task_ODI0NzAxNTU2MTczMTI5NTMz,1.0,j_3952,11,Terminated,582820,584002,300.0,0.96
M1,1.0,j_3956,1,Terminated,88654,88657,50.0,0.2
M1,1.0,j_3959,1,Terminated,415731,415731,100.0,0.2
MergeTask,14.0,j_3960,1,Terminated,103000,103018,100.0,0.1
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_3962,10,Failed,594049,594051,100.0,0.1
M15_11_14,3.0,j_3964,1,Terminated,450347,450353,100.0,0.3
M6,1.0,j_3964,1,Terminated,450347,450349,100.0,0.3
M3,1.0,j_3964,1,Terminated,450347,450349,100.0,0.3
M7,1.0,j_3964,1,Terminated,450347,450349,100.0,0.3
R11_10,1.0,j_3964,1,Terminated,450347,450351,100.0,0.39
M4,1.0,j_3964,1,Terminated,450347,450348,100.0,0.3
M8,1.0,j_3964,1,Terminated,450347,450350,100.0,0.3
R5_4,1.0,j_3964,1,Terminated,450347,450348,100.0,0.49
R10_9,1.0,j_3964,1,Terminated,450347,450351,100.0,0.69
M9,1.0,j_3964,1,Terminated,450347,450351,100.0,0.49
J16_2_3_5_6_7_8_15,9.0,j_3964,1,Terminated,450347,450356,100.0,0.49
R13_12,1.0,j_3964,1,Terminated,450347,450350,100.0,0.49
M1,1.0,j_3964,1,Terminated,450347,450350,100.0,0.3
R14_13,1.0,j_3964,1,Terminated,450347,450351,100.0,0.39
M12,1.0,j_3964,1,Terminated,450347,450350,100.0,0.3
R2_1,1.0,j_3964,1,Terminated,450347,450351,100.0,0.39
M2,16.0,j_3968,1,Terminated,127028,127033,100.0,0.3
J3_1_2,1.0,j_3968,1,Terminated,127033,127040,100.0,0.59
M1,16.0,j_3968,1,Terminated,127028,127033,100.0,0.3
R4_3,1.0,j_3968,1,Terminated,127041,127045,100.0,0.39
MergeTask,1.0,j_3971,1,Terminated,678786,678790,100.0,0.1
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_3973,6,Terminated,367732,368026,5.0,0.03
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_3973,6,Terminated,367732,368019,30.0,0.05
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_3973,6,Terminated,367732,367760,10.0,0.05
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_3975,10,Terminated,576297,576751,75.0,0.1
M1,1.0,j_3976,1,Terminated,371161,371164,50.0,0.39
M2,3.0,j_3977,1,Terminated,490567,490578,100.0,0.3
R4_3,1.0,j_3977,1,Terminated,490567,490579,100.0,0.49
M1,3.0,j_3977,1,Terminated,490567,490571,100.0,0.3
J3_1_2,7.0,j_3977,1,Terminated,490567,490579,100.0,0.59
R5_4,1.0,j_3977,1,Terminated,490567,490579,100.0,0.39
M1,1.0,j_3978,1,Terminated,529380,529381,100.0,0.3
R2_1,1.0,j_3978,1,Terminated,529380,529382,100.0,0.39
M1,1.0,j_3987,1,Terminated,419299,419299,100.0,0.2
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,1.0,j_3989,10,Terminated,139332,139397,75.0,0.1
M1,1.0,j_3995,1,Terminated,285591,285591,100.0,0.3
M3_2,1.0,j_3995,1,Terminated,285591,285596,100.0,0.25
R2_1,1.0,j_3995,1,Terminated,285591,285591,100.0,0.39
M5,13.0,j_3996,1,Terminated,362665,362671,50.0,0.39
R2_1,185.0,j_3996,1,Terminated,362665,362748,50.0,0.3
J6_2_3_4_5,101.0,j_3996,1,Terminated,362665,362806,50.0,0.2
M1,853.0,j_3996,1,Terminated,362665,362720,50.0,0.59
M3,97.0,j_3996,1,Terminated,362665,362678,50.0,0.59
M4,2.0,j_3996,1,Terminated,362665,362672,50.0,0.3
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,1.0,j_3998,6,Terminated,544021,544120,30.0,0.05
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_3998,6,Terminated,544021,544078,10.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_3998,6,Terminated,544021,544128,5.0,0.03
MergeTask,1.0,j_3999,1,Terminated,303204,303206,100.0,0.1
M1,1.0,j_4002,1,Terminated,608048,608048,100.0,0.3
R2_1,1.0,j_4002,1,Terminated,608048,608048,100.0,0.39
task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,2.0,j_4003,6,Terminated,684557,684563,30.0,0.05
task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,1.0,j_4003,6,Terminated,684557,684566,5.0,0.03
task_ODk2MzU0ODg1MTY5MTExNTUwMg==,1.0,j_4003,6,Terminated,684557,684560,10.0,0.05
R6_5,1.0,j_4005,1,Terminated,547219,547250,100.0,0.49
M2,1.0,j_4005,1,Terminated,547219,547247,100.0,0.3
J5_2_3_4,19.0,j_4005,1,Terminated,547219,547249,100.0,0.59
J1_2_3_4,15.0,j_4005,1,Terminated,547219,547248,100.0,0.59
M4,1.0,j_4005,1,Terminated,547219,547241,100.0,0.3
R8_7,1.0,j_4005,1,Terminated,547219,547251,100.0,0.39
M3,17.0,j_4005,1,Terminated,547219,547248,100.0,0.3
R7_1_6,17.0,j_4005,1,Terminated,547219,547251,100.0,0.49
M2,1.0,j_4006,1,Terminated,626188,626193,100.0,0.3
R5_4,1.0,j_4006,1,Terminated,626188,626304,100.0,0.49
M1,1.0,j_4006,1,Terminated,626188,626304,100.0,0.3
R6_5,1.0,j_4006,1,Terminated,626188,626305,100.0,0.39
R4_3,13.0,j_4006,1,Terminated,626188,626304,100.0,0.49
J3_1_2,3.0,j_4006,1,Terminated,626188,626304,100.0,0.59
M1,1.0,j_4012,1,Terminated,418711,418711,100.0,0.2
R5_4,1.0,j_4015,1,Terminated,222425,222430,100.0,0.39
M8,8261.0,j_4015,1,Terminated,222419,222472,100.0,0.3
M23,3.0,j_4015,1,Terminated,222417,222470,100.0,0.3
M16_15,71.0,j_4015,1,Terminated,222428,222470,100.0,0.3
R26_25,1.0,j_4015,1,Terminated,224154,224163,100.0,0.39
M6_5,77.0,j_4015,1,Terminated,222430,222478,100.0,0.3
M21,31.0,j_4015,1,Terminated,222417,222886,100.0,0.3
M19,1239.0,j_4015,1,Terminated,222418,222536,100.0,0.3
R15_14,1.0,j_4015,1,Terminated,222422,222428,100.0,0.39
J3_2_6,81.0,j_4015,1,Terminated,222478,222500,100.0,0.59
R13_12,2.0,j_4015,1,Terminated,223885,223965,100.0,0.49
J25_3_6_7_8_10_13_16_17_18_20_21_22_23_24,278.0,j_4015,1,Terminated,224075,224154,100.0,0.59
M14,1.0,j_4015,1,Terminated,222417,222422,100.0,0.3
M11,2.0,j_4015,1,Terminated,222417,222461,100.0,0.3
R20_19,159.0,j_4015,1,Terminated,222536,222619,100.0,0.49
M24,70.0,j_4015,1,Terminated,222417,222471,100.0,0.3
J12_11_17,3.0,j_4015,1,Terminated,223851,223885,100.0,0.59
J9_11_17,2.0,j_4015,1,Terminated,223851,223878,100.0,0.59
M7,93.0,j_4015,1,Terminated,222417,222470,100.0,0.3
R10_9,1.0,j_4015,1,Terminated,223878,223894,100.0,0.49
M17,5.0,j_4015,1,Terminated,222417,223851,100.0,0.3
M4,1.0,j_4015,1,Terminated,222417,222424,100.0,0.3
M1,1.0,j_4015,1,Terminated,222417,222424,100.0,0.3
R18_17,5.0,j_4015,1,Terminated,223851,224072,100.0,0.49
M22,179.0,j_4015,1,Terminated,222417,222461,100.0,0.3
J2_1_4,1.0,j_4015,1,Terminated,222425,222470,100.0,0.59
M3,1.0,j_4018,1,Terminated,428506,428510,100.0,0.49
M1,1.0,j_4018,1,Terminated,428506,428508,100.0,0.3
R2_1,1.0,j_4018,1,Terminated,428506,428508,100.0,0.39
J4_2_3,3.0,j_4018,1,Terminated,428506,428511,100.0,0.49
M1,2.0,j_4022,1,Terminated,385509,385512,100.0,0.3
R2_1,1.0,j_4022,1,Terminated,385509,385512,100.0,0.39
task_MzQwMDQzNjY0MzkwNzU2ODYyMg==,7.0,j_4026,9,Terminated,256754,256761,100.0,0.39
R2_1,1.0,j_4044,1,Terminated,577845,577848,100.0,0.39
M1,1.0,j_4044,1,Terminated,577845,577848,100.0,0.3
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,14.0,j_4052,10,Terminated,126365,126621,75.0,0.1
M1,1.0,j_4053,1,Terminated,465126,465127,100.0,0.3
R2_1,1.0,j_4053,1,Terminated,465126,465127,100.0,0.39
M1,1.0,j_4054,1,Terminated,494419,494424,100.0,0.3
R3_2,1.0,j_4054,1,Terminated,494428,494430,100.0,0.39
R2_1,1.0,j_4054,1,Terminated,494424,494427,100.0,0.49
task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,3.0,j_4058,10,Running,225060,0,75.0,0.1
M1,1.0,j_4059,1,Terminated,420132,420133,100.0,0.2
M1,1.0,j_4065,1,Terminated,304307,304307,50.0,0.2
M2,1.0,j_4065,1,Terminated,304307,304308,50.0,0.2
R3_2,1.0,j_4065,1,Terminated,304307,304308,50.0,0.2
R2_1,3.0,j_4067,1,Terminated,148636,148654,100.0,0.49
R3_2,1.0,j_4067,1,Terminated,148636,148654,100.0,0.39
M1,6.0,j_4067,1,Terminated,148636,148647,100.0,0.3
R2_1,3.0,j_4068,1,Terminated,420069,420080,100.0,0.49
M1,3.0,j_4068,1,Terminated,420069,420080,100.0,0.3
R3_2,3.0,j_4068,1,Terminated,420069,420080,100.0,0.39
R2_1,1.0,j_4070,1,Terminated,360909,360912,100.0,0.39
M1,1.0,j_4070,1,Terminated,360905,360908,100.0,0.3
J4_1_2_3,13.0,j_4074,1,Terminated,596947,596950,100.0,0.49
M3,6.0,j_4074,1,Terminated,596947,596949,100.0,0.3
M2,3.0,j_4074,1,Terminated,596947,596949,100.0,0.3
M1,3.0,j_4074,1,Terminated,596947,596949,100.0,0.3
MergeTask,58.0,j_4078,1,Terminated,302024,302064,100.0,0.1
